화약,지발당장약량,뇌관,암석분류,암종,이격거리,심발,SR SD,CR SD,최대입자속도
에멀젼C,0.188,전기,화성암,안산암,97.8,V-CUT,225.86,170.87,0.012
에멀젼C,0.188,전기,화성암,안산암,96.9,V-CUT,223.78,169.3,0.016
에멀젼C,0.188,전기,화성암,안산암,97.4,V-CUT,224.94,170.17,0.017
에멀젼C,0.375,전기,화성암,안산암,227.1,V-CUT,370.85,314.92,0.008
에멀젼C,0.375,전기,화성암,안산암,226.9,V-CUT,370.53,314.65,0.011
에멀젼C,0.375,전기,화성암,안산암,226.3,V-CUT,369.55,313.82,0.012
에멀젼C,0.375,전기,화성암,안산암,225.7,V-CUT,368.57,312.98,0.012
에멀젼C,0.375,전기,화성암,안산암,225.1,V-CUT,367.59,312.15,0.014
에멀젼C,0.375,전기,화성암,안산암,220.8,V-CUT,360.56,306.19,0.014
에멀젼C,0.375,전기,화성암,안산암,57.4,V-CUT,93.73,79.6,0.12
에멀젼C,0.375,전기,화성암,안산암,56.8,V-CUT,92.75,78.77,0.161
에멀젼C,0.188,전기,화성암,안산암,54.8,V-CUT,126.56,95.74,0.087
에멀젼C,0.188,전기,화성암,안산암,55,V-CUT,127.02,96.09,0.095
에멀젼C,0.188,전기,화성암,안산암,54.5,V-CUT,125.86,95.22,0.081
에멀젼C,0.375,전기,화성암,안산암,56.1,V-CUT,91.61,77.8,0.086
에멀젼C,0.375,전기,화성암,안산암,47.1,V-CUT,76.91,65.31,0.139
에멀젼C,0.375,전기,화성암,안산암,48.4,V-CUT,79.04,67.12,0.111
에멀젼C,0.375,전기,화성암,안산암,47.1,V-CUT,76.91,65.31,0.131
에멀젼C,0.25,전기,화성암,안산암,49.7,V-CUT,99.4,78.89,0.084
에멀젼C,0.188,전기,화성암,안산암,44.5,V-CUT,102.77,77.75,0.097
에멀젼C,0.375,전기,화성암,안산암,46.2,V-CUT,75.44,64.07,0.105
에멀젼C,0.375,전기,화성암,안산암,55,V-CUT,89.81,76.27,0.084
에멀젼C,0.375,전기,화성암,안산암,53.6,V-CUT,87.53,74.33,0.109
에멀젼C,0.375,전기,화성암,안산암,53.7,V-CUT,87.69,74.47,0.15
에멀젼C,0.188,전기,화성암,안산암,50.6,V-CUT,116.86,88.41,0.09
에멀젼C,0.188,전기,화성암,안산암,49.6,V-CUT,114.55,86.66,0.106
에멀젼C,0.375,전기,화성암,안산암,52.2,V-CUT,85.24,72.39,0.079
에멀젼C,0.25,전자,변성암,편마암,36.1,Cylinder-cut,72.2,57.31,0.066
에멀젼C,0.25,전자,변성암,편마암,35.4,Cylinder-cut,70.8,56.19,0.062
에멀젼C,0.25,전자,변성암,편마암,34.6,Cylinder-cut,69.2,54.92,0.06
에멀젼C,0.25,전자,변성암,편마암,33.9,Cylinder-cut,67.8,53.81,0.071
에멀젼C,0.25,전자,변성암,편마암,32.5,Cylinder-cut,65,51.59,0.074
에멀젼C,0.25,전자,변성암,편마암,43.2,Cylinder-cut,86.4,68.58,0.029
에멀젼C,0.25,전자,변성암,편마암,43.2,Cylinder-cut,86.4,68.58,0.042
에멀젼C,0.25,전자,변성암,편마암,42.5,Cylinder-cut,85,67.46,0.041
에멀젼C,0.25,전자,변성암,편마암,41.9,Cylinder-cut,83.8,66.51,0.033
에멀젼C,0.25,전자,변성암,편마암,41.3,Cylinder-cut,82.6,65.56,0.041
에멀젼C,0.25,전자,변성암,편마암,73.5,Cylinder-cut,147,116.67,0.012
에멀젼C,0.25,전자,변성암,편마암,73.5,Cylinder-cut,147,116.67,0.017
에멀젼C,0.25,전자,변성암,편마암,73.5,Cylinder-cut,147,116.67,0.015
에멀젼C,0.25,전자,변성암,편마암,73.1,Cylinder-cut,146.2,116.04,0.017
에멀젼C,0.25,전자,변성암,편마암,71.8,Cylinder-cut,143.6,113.98,0.016
에멀젼C,0.25,전자,변성암,편마암,68,Cylinder-cut,136,107.94,0.027
에멀젼C,0.25,전자,변성암,편마암,68,Cylinder-cut,136,107.94,0.036
에멀젼C,0.25,전자,변성암,편마암,67.3,Cylinder-cut,134.6,106.83,0.024
에멀젼C,0.25,전자,변성암,편마암,67.3,Cylinder-cut,134.6,106.83,0.024
에멀젼C,0.25,전자,변성암,편마암,66.6,Cylinder-cut,133.2,105.72,0.026
에멀젼C,0.25,전자,변성암,편마암,30.6,Cylinder-cut,61.2,48.57,0.065
에멀젼C,0.25,전자,변성암,편마암,29.8,Cylinder-cut,59.6,47.3,0.059
에멀젼C,0.25,전자,변성암,편마암,29.8,Cylinder-cut,59.6,47.3,0.087
에멀젼C,0.25,전자,변성암,편마암,29,Cylinder-cut,58,46.03,0.071
에멀젼C,0.25,전자,변성암,편마암,29,Cylinder-cut,58,46.03,0.071
에멀젼C,0.25,전자,변성암,편마암,34,Cylinder-cut,68,53.97,0.046
에멀젼C,0.25,전자,변성암,편마암,34,Cylinder-cut,68,53.97,0.06
에멀젼C,0.25,전자,변성암,편마암,33.3,Cylinder-cut,66.6,52.86,0.047
에멀젼C,0.25,전자,변성암,편마암,32.5,Cylinder-cut,65,51.59,0.057
에멀젼C,0.25,전자,변성암,편마암,31.8,Cylinder-cut,63.6,50.48,0.072
에멀젼C,0.25,전자,퇴적암,석회암,20,Cylinder-cut,40,31.75,0.064
에멀젼C,0.25,전자,퇴적암,석회암,19,Cylinder-cut,38,30.16,0.106
정밀폭약,0.225,전자,퇴적암,석회암,18,Cylinder-cut,37.95,29.59,0.083
에멀젼C,0.25,전자,퇴적암,석회암,21,Cylinder-cut,42,33.34,0.079
에멀젼C,0.25,전자,퇴적암,석회암,30,Cylinder-cut,60,47.62,0.073
에멀젼C,0.25,전자,퇴적암,석회암,29,Cylinder-cut,58,46.03,0.098
정밀폭약,0.225,전자,퇴적암,석회암,28,Cylinder-cut,59.03,46.04,0.064
에멀젼C,0.25,전자,퇴적암,석회암,31,Cylinder-cut,62,49.21,0.071
에멀젼C,0.25,전자,퇴적암,석회암,38,Cylinder-cut,76,60.32,0.092
에멀젼C,0.25,전자,퇴적암,석회암,37,Cylinder-cut,74,58.73,0.119
정밀폭약,0.225,전자,퇴적암,석회암,36,Cylinder-cut,75.89,59.19,0.066
에멀젼C,0.25,전자,퇴적암,석회암,39,Cylinder-cut,78,61.91,0.087
에멀젼C,0.25,전자,퇴적암,석회암,41,Cylinder-cut,82,65.08,0.064
에멀젼C,0.25,전자,퇴적암,석회암,40,Cylinder-cut,80,63.5,0.083
정밀폭약,0.225,전자,퇴적암,석회암,39,Cylinder-cut,82.22,64.12,0.059
에멀젼C,0.25,전자,퇴적암,석회암,42,Cylinder-cut,84,66.67,0.064
에멀젼C,0.25,전자,퇴적암,석회암,50,Cylinder-cut,100,79.37,0.039
에멀젼C,0.25,전자,퇴적암,석회암,49,Cylinder-cut,98,77.78,0.034
정밀폭약,0.225,전자,퇴적암,석회암,48,Cylinder-cut,101.19,78.92,0.007
에멀젼C,0.25,전자,퇴적암,석회암,51,Cylinder-cut,102,80.96,0.007
에멀젼C,0.25,전자,퇴적암,석회암,60,Cylinder-cut,120,95.24,0.019
에멀젼C,0.25,전자,퇴적암,석회암,59,Cylinder-cut,118,93.66,0.021
정밀폭약,0.225,전자,퇴적암,석회암,58,Cylinder-cut,122.27,95.36,0.019
에멀젼C,0.25,전자,퇴적암,석회암,61,Cylinder-cut,122,96.83,0.019
에멀젼C,0.25,전자,퇴적암,석회암,70,Cylinder-cut,140,111.12,0.019
에멀젼C,0.25,전자,퇴적암,석회암,69,Cylinder-cut,138,109.53,0.019
정밀폭약,0.225,전자,퇴적암,석회암,68,Cylinder-cut,143.36,111.8,0.005
에멀젼C,0.25,전자,퇴적암,석회암,71,Cylinder-cut,142,112.71,0.005
에멀젼C,0.125,비전기,변성암,편마암,26,Cylinder-cut,73.54,52,0.111
에멀젼C,0.125,비전기,변성암,편마암,25,Cylinder-cut,70.71,50,0.076
에멀젼C,0.125,비전기,변성암,편마암,24,Cylinder-cut,67.88,48,0.025
정밀폭약,0.125,비전기,변성암,편마암,23,Cylinder-cut,65.05,46,0.114
에멀젼C,0.125,비전기,변성암,편마암,27,Cylinder-cut,76.37,54,0.059
에멀젼C,0.125,비전기,변성암,편마암,30,Cylinder-cut,84.85,60,0.056
에멀젼C,0.125,비전기,변성암,편마암,29,Cylinder-cut,82.02,58,0.046
에멀젼C,0.125,비전기,변성암,편마암,28,Cylinder-cut,79.2,56,0.014
정밀폭약,0.125,비전기,변성암,편마암,27,Cylinder-cut,76.37,54,0.049
에멀젼C,0.125,비전기,변성암,편마암,31,Cylinder-cut,87.68,62,0.049
에멀젼C,0.125,비전기,변성암,편마암,40,Cylinder-cut,113.14,80,0.041
에멀젼C,0.125,비전기,변성암,편마암,39,Cylinder-cut,110.31,78,0.032
에멀젼C,0.125,비전기,변성암,편마암,38,Cylinder-cut,107.48,76,0.014
정밀폭약,0.125,비전기,변성암,편마암,37,Cylinder-cut,104.65,74,0.038
에멀젼C,0.125,비전기,변성암,편마암,41,Cylinder-cut,115.97,82,0.024
에멀젼C,0.125,비전기,변성암,편마암,55,Cylinder-cut,155.56,110,0.037
에멀젼C,0.125,비전기,변성암,편마암,54,Cylinder-cut,152.74,108,0.022
에멀젼C,0.125,비전기,변성암,편마암,53,Cylinder-cut,149.91,106,0.014
정밀폭약,0.125,비전기,변성암,편마암,52,Cylinder-cut,147.08,104,0.019
에멀젼C,0.125,비전기,변성암,편마암,65,Cylinder-cut,183.85,130,0.025
에멀젼C,0.125,비전기,변성암,편마암,64,Cylinder-cut,181.02,128,0.019
에멀젼C,0.125,비전기,변성암,편마암,63,Cylinder-cut,178.19,126,0.011
정밀폭약,0.125,비전기,변성암,편마암,62,Cylinder-cut,175.36,124,0.018
에멀젼C,0.125,비전기,변성암,편마암,66,Cylinder-cut,186.68,132,0.018
에멀젼C,0.125,비전기,변성암,편마암,36,Cylinder-cut,101.82,72,0.043
에멀젼C,0.125,비전기,변성암,편마암,35,Cylinder-cut,98.99,70,0.043
에멀젼C,0.125,비전기,변성암,편마암,34,Cylinder-cut,96.17,68,0.019
정밀폭약,0.125,비전기,변성암,편마암,33,Cylinder-cut,93.34,66,0.049
에멀젼C,0.125,비전기,변성암,편마암,37,Cylinder-cut,104.65,74,0.025
에멀젼C,0.32,전자,화성암,섬록암,40,Cylinder-cut,70.71,58.48,0.124
에멀젼C,0.32,전자,화성암,섬록암,39,Cylinder-cut,68.94,57.02,0.141
정밀폭약,0.285,전자,화성암,섬록암,38,Cylinder-cut,71.18,57.74,0.124
에멀젼C,0.4,전자,화성암,섬록암,41,Cylinder-cut,64.83,55.65,0.189
에멀젼C,0.32,전자,화성암,섬록암,60,Cylinder-cut,106.07,87.72,0.027
에멀젼C,0.32,전자,화성암,섬록암,59,Cylinder-cut,104.3,86.26,0.044
정밀폭약,0.285,전자,화성암,섬록암,58,Cylinder-cut,108.64,88.13,0.033
에멀젼C,0.4,전자,화성암,섬록암,61,Cylinder-cut,96.45,82.79,0.035
에멀젼C,0.32,전자,화성암,섬록암,80,Cylinder-cut,141.42,116.96,0.021
에멀젼C,0.32,전자,화성암,섬록암,79,Cylinder-cut,139.65,115.5,0.038
정밀폭약,0.285,전자,화성암,섬록암,78,Cylinder-cut,146.11,118.53,0.029
에멀젼C,0.4,전자,화성암,섬록암,81,Cylinder-cut,128.07,109.93,0.024
에멀젼C,0.32,전자,화성암,섬록암,100,Cylinder-cut,176.78,146.2,0.019
에멀젼C,0.32,전자,화성암,섬록암,99,Cylinder-cut,175.01,144.74,0.027
정밀폭약,0.285,전자,화성암,섬록암,98,Cylinder-cut,183.57,148.92,0.021
에멀젼C,0.4,전자,화성암,섬록암,101,Cylinder-cut,159.7,137.08,0.019
에멀젼C,0.32,전자,화성암,섬록암,122,Cylinder-cut,215.67,178.37,0.007
에멀젼C,0.32,전자,화성암,섬록암,121,Cylinder-cut,213.9,176.9,0.019
정밀폭약,0.285,전자,화성암,섬록암,120,Cylinder-cut,224.78,182.35,0.014
에멀젼C,0.4,전자,화성암,섬록암,123,Cylinder-cut,194.48,166.94,0.012
에멀젼C,0.32,전자,화성암,섬록암,149,Cylinder-cut,263.4,217.84,0.009
에멀젼C,0.32,전자,화성암,섬록암,148,Cylinder-cut,261.63,216.38,0.023
정밀폭약,0.285,전자,화성암,섬록암,147,Cylinder-cut,275.36,223.38,0.015
에멀젼C,0.4,전자,화성암,섬록암,150,Cylinder-cut,237.17,203.58,0.017
에멀젼C,0.32,전자,화성암,섬록암,152,Cylinder-cut,268.7,222.23,0.008
에멀젼C,0.32,전자,화성암,섬록암,151,Cylinder-cut,266.93,220.76,0.013
정밀폭약,0.285,전자,화성암,섬록암,150,Cylinder-cut,280.98,227.93,0.01
에멀젼C,0.4,전자,화성암,섬록암,153,Cylinder-cut,241.91,207.65,0.007
에멀젼C,0.32,전자,화성암,섬록암,181,Cylinder-cut,319.97,264.62,0.01
에멀젼C,0.32,전자,화성암,섬록암,180,Cylinder-cut,318.2,263.16,0.017
정밀폭약,0.285,전자,화성암,섬록암,179,Cylinder-cut,335.3,272,0.016
에멀젼C,0.4,전자,화성암,섬록암,182,Cylinder-cut,287.77,247.01,0.008
에멀젼C,0.375,전자,화성암,섬록암,25,선대구경,40.82,34.67,0.37
에멀젼C,0.375,전자,화성암,섬록암,30,선대구경,48.99,41.6,0.452
에멀젼C,0.375,전자,화성암,섬록암,36,선대구경,58.79,49.92,0.187
에멀젼C,0.375,전자,화성암,섬록암,28,선대구경,45.72,38.83,0.384
에멀젼C,0.375,전자,화성암,섬록암,43,선대구경,70.22,59.63,0.31
에멀젼C,0.375,전자,화성암,섬록암,146,선대구경,238.42,202.46,0.016
에멀젼C,0.375,전자,화성암,섬록암,111,선대구경,181.26,153.93,0.022
에멀젼C,0.375,전자,화성암,섬록암,46,선대구경,75.12,63.79,0.264
에멀젼C,0.375,전자,화성암,섬록암,80,선대구경,130.64,110.94,0.038
에멀젼C,0.375,전자,화성암,섬록암,111,선대구경,181.26,153.93,0.03
에멀젼C,0.375,전자,화성암,섬록암,127,선대구경,207.39,176.11,0.03
에멀젼C,0.375,전자,화성암,섬록암,26,선대구경,42.46,36.05,0.452
에멀젼C,0.375,전자,화성암,섬록암,35,선대구경,57.15,48.54,0.483
에멀젼C,0.375,전자,화성암,섬록암,39,선대구경,63.69,54.08,0.367
에멀젼C,0.375,전자,화성암,섬록암,36,선대구경,58.79,49.92,0.322
에멀젼C,0.375,전자,화성암,섬록암,132,선대구경,215.56,183.05,0.019
에멀젼C,0.375,전자,화성암,섬록암,128,선대구경,209.02,177.5,0.024
에멀젼C,0.375,전자,화성암,섬록암,63,선대구경,102.88,87.36,0.067
에멀젼C,0.375,전자,화성암,섬록암,88,선대구경,143.7,122.03,0.056
에멀젼C,0.375,전자,화성암,섬록암,101,선대구경,164.93,140.06,0.039
에멀젼C,0.205,전자,화성암,섬록암,62,선대구경,136.94,105.15,0.018
에멀젼C,0.205,전자,화성암,섬록암,36,선대구경,79.51,61.05,0.095
에멀젼C,0.205,전자,화성암,섬록암,42,선대구경,92.76,71.23,0.065
에멀젼C,0.205,전자,화성암,섬록암,34,선대구경,75.09,57.66,0.087
에멀젼C,0.205,전자,화성암,섬록암,47,선대구경,103.81,79.71,0.07
에멀젼C,0.205,전자,화성암,섬록암,52,선대구경,114.85,88.19,0.035
에멀젼C,0.205,전자,화성암,섬록암,60,선대구경,132.52,101.76,0.064
에멀젼C,0.205,전자,화성암,섬록암,111,선대구경,245.16,188.25,0.022
에멀젼C,0.205,전자,화성암,섬록암,116,선대구경,256.2,196.73,0.019
에멀젼C,0.205,전자,화성암,섬록암,120,선대구경,265.04,203.52,0.014
에멀젼C,0.205,전자,화성암,섬록암,44.9,선대구경,99.17,76.15,0.059
에멀젼C,0.205,전자,화성암,섬록암,45.4,선대구경,100.27,77,0.052
에멀젼C,0.205,전자,화성암,섬록암,49.5,선대구경,109.33,83.95,0.075
에멀젼C,0.205,전자,화성암,섬록암,43.5,선대구경,96.08,73.77,0.071
에멀젼C,0.205,전자,화성암,섬록암,47.5,선대구경,104.91,80.56,0.021
에멀젼C,0.205,전자,화성암,섬록암,43,선대구경,94.97,72.93,0.025
에멀젼C,0.205,전자,화성암,섬록암,49.4,선대구경,109.11,83.78,0.03
에멀젼C,0.205,전자,화성암,섬록암,64.8,선대구경,143.12,109.9,0.016
에멀젼C,0.205,전자,화성암,섬록암,114.6,선대구경,253.11,194.36,0.014
에멀젼C,0.205,전자,화성암,섬록암,45.4,선대구경,100.27,77,0.038
에멀젼C,0.205,전자,화성암,섬록암,46.1,선대구경,101.82,78.18,0.049
에멀젼C,0.205,전자,화성암,섬록암,50.1,선대구경,110.65,84.97,0.049
에멀젼C,0.205,전자,화성암,섬록암,43.7,선대구경,96.52,74.11,0.056
에멀젼C,0.205,전자,화성암,섬록암,46.8,선대구경,103.36,79.37,0.022
에멀젼C,0.205,전자,화성암,섬록암,42.3,선대구경,93.43,71.74,0.019
에멀젼C,0.205,전자,화성암,섬록암,48.9,선대구경,108,82.93,0.033
에멀젼C,0.205,전자,화성암,섬록암,64,선대구경,141.35,108.54,0.018
에멀젼C,0.25,전자,화성암,섬록암,53.3,Cylinder-cut,106.6,84.61,0.027
에멀젼C,0.25,전자,화성암,섬록암,49.6,Cylinder-cut,99.2,78.74,0.04
에멀젼C,0.25,전자,화성암,섬록암,52.3,Cylinder-cut,104.6,83.02,0.022
에멀젼C,0.25,전자,화성암,섬록암,51.6,Cylinder-cut,103.2,81.91,0.032
에멀젼C,0.25,전자,화성암,섬록암,51.4,Cylinder-cut,102.8,81.59,0.025
에멀젼C,0.25,전자,화성암,섬록암,64.5,Cylinder-cut,129,102.39,0.022
에멀젼C,0.25,전자,화성암,섬록암,73.3,Cylinder-cut,146.6,116.36,0.018
에멀젼C,0.1,전자,화성암,섬록암,38.8,Cylinder-cut,122.7,83.59,0.108
에멀젼C,0.1,전자,화성암,섬록암,46,Cylinder-cut,145.46,99.1,0.156
에멀젼C,0.1,전자,화성암,섬록암,56.3,Cylinder-cut,178.04,121.29,0.051
에멀젼C,0.24,전자,화성암,섬록암,38.7,Cylinder-cut,79,62.27,0.173
에멀젼C,0.24,전자,화성암,섬록암,46.9,Cylinder-cut,95.73,75.47,0.157
에멀젼C,0.24,전자,화성암,섬록암,57.9,Cylinder-cut,118.19,93.17,0.051
에멀젼C,0.24,전자,화성암,섬록암,38.7,Cylinder-cut,79,62.27,0.135
에멀젼C,0.24,전자,화성암,섬록암,47.3,Cylinder-cut,96.55,76.11,0.133
에멀젼C,0.24,전자,화성암,섬록암,58.7,Cylinder-cut,119.82,94.46,0.051
에멀젼C,0.24,전자,화성암,섬록암,48.5,Cylinder-cut,99,78.04,0.033
에멀젼C,0.24,전자,화성암,섬록암,38.7,Cylinder-cut,79,62.27,0.141
에멀젼C,0.24,전자,화성암,섬록암,47.8,Cylinder-cut,97.57,76.92,0.157
에멀젼C,0.24,전자,화성암,섬록암,59.5,Cylinder-cut,121.45,95.74,0.064
에멀젼C,0.24,전자,화성암,섬록암,39.3,Cylinder-cut,80.22,63.24,0.078
에멀젼C,0.24,전자,화성암,섬록암,38,Cylinder-cut,77.57,61.15,0.127
에멀젼C,0.24,전자,화성암,섬록암,38,Cylinder-cut,77.57,61.15,0.108
에멀젼C,0.24,전자,화성암,섬록암,48.6,Cylinder-cut,99.2,78.2,0.137
에멀젼C,0.24,전자,화성암,섬록암,39.1,Cylinder-cut,79.81,62.92,0.181
에멀젼C,0.24,전자,화성암,섬록암,37.9,Cylinder-cut,77.36,60.99,0.116
에멀젼C,0.24,전자,화성암,섬록암,37.8,Cylinder-cut,77.16,60.83,0.114
에멀젼C,0.24,전자,화성암,섬록암,49,Cylinder-cut,100.02,78.85,0.245
에멀젼C,0.24,전자,화성암,섬록암,44.7,Cylinder-cut,91.24,71.93,0.044
에멀젼C,0.24,전자,화성암,섬록암,38.9,Cylinder-cut,79.4,62.6,0.091
에멀젼C,0.24,전자,화성암,섬록암,38,Cylinder-cut,77.57,61.15,0.14
에멀젼C,0.24,전자,화성암,섬록암,49.4,Cylinder-cut,100.84,79.49,0.189
에멀젼C,0.25,전자,화성암,섬록암,46.4,Cylinder-cut,92.8,73.66,0.056
에멀젼C,0.25,전자,화성암,섬록암,38.7,Cylinder-cut,77.4,61.43,0.1
에멀젼C,0.25,전자,화성암,섬록암,37.9,Cylinder-cut,75.8,60.16,0.122
에멀젼C,0.25,전자,화성암,섬록암,49.9,Cylinder-cut,99.8,79.21,0.121
에멀젼C,0.25,전자,화성암,섬록암,37.7,Cylinder-cut,75.4,59.85,0.16
에멀젼C,0.25,전자,화성암,섬록암,45.4,Cylinder-cut,90.8,72.07,0.138
에멀젼C,0.25,전자,화성암,섬록암,53,Cylinder-cut,106,84.13,0.13
에멀젼C,0.375,전자,화성암,섬록암,56.8,Cylinder-cut,92.75,78.77,0.035
에멀젼C,0.375,전자,화성암,섬록암,49.4,Cylinder-cut,80.67,68.5,0.038
에멀젼C,0.375,전자,화성암,섬록암,38.4,Cylinder-cut,62.71,53.25,0.067
에멀젼C,0.375,전자,화성암,섬록암,52.2,Cylinder-cut,85.24,72.39,0.029
에멀젼C,0.375,전자,화성암,섬록암,55.4,Cylinder-cut,90.47,76.82,0.035
에멀젼C,0.375,전자,화성암,섬록암,48.2,Cylinder-cut,78.71,66.84,0.062
에멀젼C,0.375,전자,화성암,섬록암,38.3,Cylinder-cut,62.54,53.11,0.052
에멀젼C,0.32,전자,화성암,안산암,50,Cylinder-cut,88.39,73.1,0.102
에멀젼C,0.32,전자,화성암,안산암,49,Cylinder-cut,86.62,71.64,0.114
에멀젼C,0.285,전자,화성암,안산암,48,Cylinder-cut,89.91,72.94,0.102
에멀젼C,0.4,전자,화성암,안산암,51,Cylinder-cut,80.64,69.22,0.12
에멀젼C,0.32,전자,화성암,안산암,70,Cylinder-cut,123.74,102.34,0.033
에멀젼C,0.32,전자,화성암,안산암,69,Cylinder-cut,121.98,100.88,0.049
정밀폭약,0.285,전자,화성암,안산암,68,Cylinder-cut,127.38,103.33,0.04
에멀젼C,0.4,전자,화성암,안산암,70,Cylinder-cut,110.68,95,0.022
에멀젼C,0.32,전자,화성암,안산암,90,Cylinder-cut,159.1,131.58,0.027
에멀젼C,0.32,전자,화성암,안산암,89,Cylinder-cut,157.33,130.12,0.032
정밀폭약,0.285,전자,화성암,안산암,88,Cylinder-cut,164.84,133.72,0.022
에멀젼C,0.4,전자,화성암,안산암,91,Cylinder-cut,143.88,123.51,0.024
에멀젼C,0.32,전자,화성암,안산암,105,Cylinder-cut,185.62,153.51,0.024
에멀젼C,0.32,전자,화성암,안산암,104,Cylinder-cut,183.85,152.05,0.032
정밀폭약,0.285,전자,화성암,안산암,103,Cylinder-cut,192.94,156.51,0.029
에멀젼C,0.4,전자,화성암,안산암,106,Cylinder-cut,167.6,143.86,0.01
에멀젼C,0.32,전자,화성암,안산암,143,Cylinder-cut,252.79,209.07,0.014
에멀젼C,0.32,전자,화성암,안산암,142,Cylinder-cut,251.02,207.61,0.016
정밀폭약,0.285,전자,화성암,안산암,141,Cylinder-cut,264.12,214.26,0.013
에멀젼C,0.4,전자,화성암,안산암,144,Cylinder-cut,227.68,195.44,0.008
에멀젼C,0.32,전자,화성암,안산암,248,Cylinder-cut,438.41,362.58,0.012
에멀젼C,0.32,전자,화성암,안산암,247,Cylinder-cut,436.64,361.12,0.01
정밀폭약,0.285,전자,화성암,안산암,246,Cylinder-cut,460.8,373.81,0.012
에멀젼C,0.4,전자,화성암,안산암,249,Cylinder-cut,393.7,337.94,0.012
에멀젼C,0.32,전자,화성암,안산암,285,Cylinder-cut,503.81,416.67,0.015
에멀젼C,0.32,전자,화성암,안산암,284,Cylinder-cut,502.05,415.21,0.015
정밀폭약,0.285,전자,화성암,안산암,283,Cylinder-cut,530.11,430.04,0.015
에멀젼C,0.4,전자,화성암,안산암,286,Cylinder-cut,452.21,388.16,0.012
에멀젼C,0.32,전자,화성암,안산암,50,Cylinder-cut,88.39,73.1,0.102
에멀젼C,0.32,전자,화성암,안산암,49,Cylinder-cut,86.62,71.64,0.089
정밀폭약,0.285,전자,화성암,안산암,48,Cylinder-cut,89.91,72.94,0.102
에멀젼C,0.4,전자,화성암,안산암,51,Cylinder-cut,80.64,69.22,0.127
에멀젼C,0.32,전자,화성암,안산암,70,Cylinder-cut,123.74,102.34,0.051
에멀젼C,0.32,전자,화성암,안산암,69,Cylinder-cut,121.98,100.88,0.051
정밀폭약,0.285,전자,화성암,안산암,68,Cylinder-cut,127.38,103.33,0.038
