,K,n,s,exp,det,rot,roc,cen
0,4.813065795016943,-1.6863115656522667,0.307198403918527,0,1,0,0,5
0,5.708485298837743,-1.8551394343312417,0.2714729514643533,0,1,0,1,5
0,6.273159362467623,-1.9631155248618424,0.2689087727461899,0,1,0,2,5
0,6.72185350882768,-2.0499273853610447,0.27027844693350644,0,1,0,3,5
0,7.181787892065136,-2.1447078664191,0.2666851575255436,0,1,0,4,5
0,7.400430525613821,-2.2015085395786294,0.2577433192724324,0,1,0,5,5
0,7.154215971559731,-2.135213324827411,0.22051209679093486,0,1,0,6,5
0,4.944341687581433,-1.6684307118343433,0.23736872377326024,0,1,0,7,5
0,4.0792362072610535,-1.4872750177280063,0.3444599255387885,0,1,0,8,5
0,5.06306037937814,-1.7132174829755509,0.26766538913823107,0,1,0,9,5
0,4.664234452041723,-1.6705100635783354,0.260900966544327,0,1,0,10,5
0,4.123164774905446,-1.576222002967304,0.3002285714198435,0,1,0,11,5
0,3.1297651547210017,-1.2576208928112775,0.36248170016046627,0,1,0,0,6
0,4.041821451748456,-1.4162983888722076,0.2944704394646776,0,1,1,0,6
0,4.264687356610319,-1.46873782479056,0.2894848030444727,0,1,2,0,6
0,3.4624161429167524,-1.408238624216009,0.26316471560961413,0,1,3,0,6
0,3.1297651547210017,-1.2576208928112775,0.36248170016046627,0,1,0,0,6
0,4.470973052223751,-1.444796552928669,0.3349376335223577,0,1,0,1,6
0,5.338161044104576,-1.6434024332677437,0.32976251706527565,0,1,0,2,6
0,6.019163959413315,-1.8274475750467543,0.31737208325054417,0,1,0,3,6
0,6.585243191339042,-1.9878594275912689,0.30752386201450277,0,1,0,4,6
0,6.905497299981971,-2.0642434966032326,0.28654640493413025,0,1,0,5,6
0,7.03400834501922,-2.0868060381143647,0.2627388787341955,0,1,0,6,6
0,5.8096008321805135,-1.8017406403453726,0.2353219860322599,0,1,0,7,6
0,4.046410299811325,-1.411168133080698,0.29472552346770287,0,1,0,8,6
0,4.448212987145972,-1.5112518561115889,0.24984004362704407,0,1,0,9,6
0,4.022723256359144,-1.430158545123128,0.23513253544060983,0,1,0,10,6
0,3.5066431632035315,-1.3737899074919262,0.2640362648887951,0,1,0,11,6
0,5.095106870540594,-1.4644411544656843,0.2684685371546823,0,1,0,0,7
0,4.62457963747716,-1.4335475265471638,0.22454971467698281,0,1,1,0,7
0,5.016279869290419,-1.5227620423809434,0.21717021073260032,0,1,2,0,7
0,5.096929206842156,-1.4696433249823726,0.26972623114304867,0,1,3,0,7
0,5.095106870540594,-1.4644411544656843,0.2684685371546823,0,1,0,0,7
0,5.690675220615014,-1.5957522835417395,0.25277747004488976,0,1,0,1,7
0,6.023204719723994,-1.6928308699942345,0.25151959938516033,0,1,0,2,7
0,6.3195515512734275,-1.7809554869006623,0.25501990076570147,0,1,0,3,7
0,6.631120577073964,-1.8776050082156523,0.25172839549106496,0,1,0,4,7
0,6.946443005436562,-1.979221140238281,0.23531653866523233,0,1,0,5,7
0,7.138586594707304,-2.044418248403296,0.207863546114779,0,1,0,6,7
0,6.832959994009458,-1.981511233394318,0.17357116342203166,0,1,0,7,7
0,5.526761479050181,-1.6880084795778505,0.15423027206809847,0,1,0,8,7
0,4.891201584385307,-1.5100085912159762,0.1844513662575222,0,1,0,9,7
0,4.994131687604002,-1.4987253662559215,0.2102919087225933,0,1,0,10,7
0,4.908640538411461,-1.4844086296682975,0.2652931933012549,0,1,0,11,7
0,2.409456914001424,-1.0815215073986038,0.4913104875459143,0,2,0,0,0
0,1.1424877244306684,-0.7730000667422264,0.6058043372043853,0,2,1,0,0
0,5.39477662277385,-1.7825506258564825,0.2414743895793118,0,2,2,0,0
0,2.396644530676953,-1.0881158531929316,0.47955238998478633,0,2,3,0,0
0,2.409456914001424,-1.0815215073986038,0.4913104875459143,0,2,0,0,0
0,3.0452192904775828,-1.2559146377882384,0.40482964921355596,0,2,0,1,0
0,3.6024209431540237,-1.4251635984504052,0.3466456153068322,0,2,0,2,0
0,4.408065004553375,-1.6062314706070269,0.2933408911049809,0,2,0,3,0
0,5.0929028698933765,-1.7244893344654821,0.2616746987788295,0,2,0,4,0
0,5.4853042989928396,-1.775677415081639,0.23410342475081033,0,2,0,5,0
0,5.085772181668024,-1.6627786052762124,0.23122222399425713,0,2,0,6,0
0,2.509880125973007,-1.0922742440081978,0.42780255044918836,0,2,0,7,0
0,0.6090285896752543,-0.6453592463683783,0.6446900575556723,0,2,0,8,0
0,3.124197182283016,-1.2015385070535578,0.28269935655836503,0,2,0,9,0
0,2.5992578164528366,-1.114539746437071,0.33710598005159476,0,2,0,10,0
0,1.754378050101047,-0.9550054489601829,0.5444658066650748,0,2,0,11,0
0,2.9952872758147704,-1.257949590006251,0.36879687692334684,0,2,0,0,1
0,-0.22472466246026787,-0.5492794538299789,0.43588912263374696,0,2,1,0,1
0,5.143894446911131,-1.761481291995048,0.22809056213534526,0,2,2,0,1
0,3.7499208988769603,-1.4184743564861135,0.3185849027126944,0,2,3,0,1
0,2.9952872758147704,-1.257949590006251,0.36879687692334684,0,2,0,0,1
0,3.8945883282206646,-1.4658378634977378,0.2895597705928627,0,2,0,1,1
0,4.488824181553425,-1.6478478576382873,0.24543067974789975,0,2,0,2,1
0,5.298339806133478,-1.8093659462596776,0.20961667077299437,0,2,0,3,1
0,6.172161434998804,-1.968893560357215,0.1630208354665933,0,2,0,4,1
0,6.774649670316966,-2.0511086628902806,0.15467675004776743,0,2,0,5,1
0,6.454466568994158,-1.9544091530244736,0.17294858826123694,0,2,0,6,1
0,3.03360404619079,-1.2314587848004237,0.318048145666504,0,2,0,7,1
0,-0.2627524108536038,-0.5277470907570283,0.45598737467587275,0,2,0,8,1
0,2.5986403856145905,-1.1609486636401305,0.20750254762960185,0,2,0,9,1
0,3.2928451150190927,-1.3278628189475625,0.21706866886668405,0,2,0,10,1
0,3.099139364705671,-1.2928698953575095,0.33063341854945877,0,2,0,11,1
0,2.2984081222672446,-0.9816562644295322,0.9444185017919323,0,2,0,0,2
0,-0.24029412688634177,-0.4633646513591986,0.7116595166687487,0,2,1,0,2
0,4.833543640446433,-1.6762989644506643,0.4813253754487319,0,2,2,0,2
0,2.3105209725395786,-0.9723684776727315,0.9423468533887411,0,2,3,0,2
0,2.2984081222672446,-0.9816562644295322,0.9444185017919323,0,2,0,0,2
0,3.7621119681503656,-1.3196974490808029,0.7308353675243607,0,2,0,1,2
0,4.674381287138186,-1.5808540929505934,0.5912828345180215,0,2,0,2,2
0,5.542239410602661,-1.7911566297513195,0.46414164143770886,0,2,0,3,2
0,6.232314620546331,-1.9378651704971643,0.37917676118127724,0,2,0,4,2
0,6.665959652998081,-2.017735931157591,0.3246476455429955,0,2,0,5,2
0,5.9055899698573056,-1.8488362259216171,0.32136874282559036,0,2,0,6,2
0,2.845961100577452,-1.1527625010376128,0.5276942763892879,0,2,0,7,2
0,-0.06820317124139214,-0.4862225904208194,0.719579517203173,0,2,0,8,2
0,2.668996435472114,-1.0699084518049722,0.5062315325198286,0,2,0,9,2
0,2.683001519876755,-1.062848692669652,0.6923177125127731,0,2,0,10,2
0,2.197096764049451,-0.9474894221608772,0.9430107843711045,0,2,0,11,2
0,2.5330529210989945,-1.1031375885918435,0.4500290740663647,0,2,0,0,3
0,0.24039297777373378,-0.5067404868596761,0.6451405695314644,0,2,1,0,3
0,5.442580082067074,-1.7811744750556486,0.2317402980438044,0,2,2,0,3
0,2.7111947544332264,-1.145216144984645,0.3652957216312176,0,2,3,0,3
0,2.5330529210989945,-1.1031375885918435,0.4500290740663647,0,2,0,0,3
0,3.9565078208562205,-1.4064820288853452,0.36214484676157344,0,2,0,1,3
0,4.973249988041318,-1.6662956261783377,0.3023040477025676,0,2,0,2,3
0,5.63583648918285,-1.8175650456959096,0.22813576055906035,0,2,0,3,3
0,5.692662870833735,-1.8382203617944008,0.21376966978173126,0,2,0,4,3
0,5.414891665177094,-1.770707794899088,0.231828427608742,0,2,0,5,3
0,4.531769741609882,-1.5423638859237494,0.2298000047990451,0,2,0,6,3
0,1.657985890408095,-0.8280972207650008,0.4520544640176625,0,2,0,7,3
0,-0.971013538546429,-0.1852971426114191,0.6993557696028233,0,2,0,8,3
0,3.068333282666594,-1.1532245531468845,0.27815151177581227,0,2,0,9,3
0,2.269724493406182,-1.0053626409119,0.32610686266615413,0,2,0,10,3
0,1.1203678347233617,-0.8094167455544542,0.4575425537943978,0,2,0,11,3
0,4.243068956101373,-1.4183964228111103,0.45427472248241074,0,2,0,0,4
0,0.24103176628248543,-0.5649019898568493,0.42123682424826764,0,2,1,0,4
0,5.304175720255985,-1.7344626952409543,0.1800334338172697,0,2,2,0,4
0,4.267050568983122,-1.4371214538839958,0.44853090090765235,0,2,3,0,4
0,4.243068956101373,-1.4183964228111103,0.45427472248241074,0,2,0,0,4
0,5.341255964721446,-1.6969011261870672,0.34885462569479925,0,2,0,1,4
0,5.962150628802422,-1.850902992588703,0.2802475408271051,0,2,0,2,4
0,5.889436914018981,-1.8480731872370197,0.2535891866224492,0,2,0,3,4
0,5.685057875899757,-1.8190561818888495,0.23812029847431282,0,2,0,4,4
0,5.452431238244593,-1.764444764933748,0.24101935776114825,0,2,0,5,4
0,4.551108141449293,-1.5461841211943175,0.22578785703450438,0,2,0,6,4
0,1.3828647001281855,-0.813596867123633,0.2582471565546401,0,2,0,7,4
0,-1.2709612178685992,-0.17111227574268206,0.4000773073282662,0,2,0,8,4
0,1.4036928668284334,-0.7916667843531736,0.18619249198566334,0,2,0,9,4
0,1.7799126707381157,-0.9209796220874213,0.21186504942969564,0,2,0,10,4
0,0.9010961206979741,-0.7969886303527403,0.3343320040898028,0,2,0,11,4
0,5.586107511076012,-1.74368482072694,0.3239042418924843,0,2,0,0,5
0,-0.3906377038822797,-0.4812925233371164,0.14837667868642812,0,2,1,0,5
0,3.9752792716240353,-1.4628476961257244,0.1308282066463766,0,2,2,0,5
0,5.417942760963576,-1.7261732333891722,0.31588094750112683,0,2,3,0,5
0,5.586107511076012,-1.74368482072694,0.3239042418924843,0,2,0,0,5
0,6.269609551206223,-1.9315163118706875,0.24631250541136512,0,2,0,1,5
0,6.266644440846451,-1.9387171645700805,0.2286829706608982,0,2,0,2,5
0,6.1734201506968995,-1.9499532541178715,0.2249686908144694,0,2,0,3,5
0,6.15184945823116,-1.9468345000905116,0.21685002333228903,0,2,0,4,5
0,6.0714708360873875,-1.9248084658796647,0.20402615577352756,0,2,0,5,5
0,5.362412262904913,-1.760657946559934,0.16195926141383232,0,2,0,6,5
0,1.7830472556002097,-0.972810440559861,0.05740475124689863,0,2,0,7,5
0,-1.35076207341935,-0.24702170756846772,0.11172041107207503,0,2,0,8,5
0,0.22845348521654088,-0.5835293107053073,0.035718282541356366,0,2,0,9,5
0,1.1206751632807637,-0.7987777436460936,0.06441654319430784,0,2,0,10,5
0,1.0055473338524021,-0.8250814923982771,0.23740812148722168,0,2,0,11,5
0,5.465582570573707,-1.777542195172789,0.23476237948978096,0,2,0,0,6
0,-0.890079062224828,-0.41032316412201514,-0.003546972065615058,0,2,1,0,6
0,2.487219914939149,-1.176067405749854,0.12596404651088614,0,2,2,0,6
0,6.032316955976495,-1.9061959579012298,0.19623951267298317,0,2,3,0,6
