지역,화약,지발당장약량,비장약량,뇌관,암종,강도,이격거리,최대입자속도
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,105.000,0.046 
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,140.000,0.005 
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,402.000,0.005 
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,253.000,0.005 
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,30.000,0.343 
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,55.000,0.156 
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,90.000,0.070 
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,105.000,0.038 
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,140.000,0.014 
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,402.000,0.006 
대전시,에멀젼(5700),1.000,0.347,전기,화강암,연암,253.000,0.013 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,30.000,0.140 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,55.000,0.040 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,90.000,0.022 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,105.000,0.014 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,140.000,0.005 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,402.000,0.005 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,253.000,0.005 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,30.000,0.127 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,55.000,0.043 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,90.000,0.032 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,105.000,0.018 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,140.000,0.005 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,402.000,0.005 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,253.000,0.005 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,30.000,0.178 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,55.000,0.046 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,90.000,0.037 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,105.000,0.022 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,140.000,0.008 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,402.000,0.006 
대전시,에멀젼(5700),0.250,0.248,전기,화강암,연암,253.000,0.013 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,15.000,0.616 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,15.000,0.371 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,15.000,0.602 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,15.000,0.424 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,15.000,0.159 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,15.000,0.256 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,15.000,0.132 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,15.000,0.202 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,30.000,0.344 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,30.000,0.210 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,30.000,0.395 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,30.000,0.303 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,30.000,0.119 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,30.000,0.187 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,30.000,0.140 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,30.000,0.121 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,40.000,0.238 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,40.000,0.135 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,40.000,0.249 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,40.000,0.168 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,40.000,0.067 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,40.000,0.101 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,40.000,0.079 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,40.000,0.084 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,50.000,0.113 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,50.000,0.064 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,50.000,0.095 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,50.000,0.073 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,50.000,0.038 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,50.000,0.037 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,50.000,0.029 
수원시,에멀젼(5700),0.320,0.327,전기,화강암,연암,50.000,0.032 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,45.000,0.040 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,45.000,0.030 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,45.000,0.056 
수원시,에멀젼(5700),0.560,0.314,전기,화강암,연암,45.000,0.045 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,25.000,0.500 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,25.000,0.279 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,25.000,0.283 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,25.000,0.270 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,25.000,0.746 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,25.000,0.614 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,25.000,0.389 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,25.000,0.421 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,35.000,0.246 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,35.000,0.148 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,35.000,0.200 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,35.000,0.140 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,35.000,0.338 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,35.000,0.311 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,35.000,0.256 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,35.000,0.254 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,48.000,0.097 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,48.000,0.067 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,48.000,0.064 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,48.000,0.060 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,48.000,0.203 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,48.000,0.176 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,48.000,0.110 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,48.000,0.108 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,55.000,0.098 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,55.000,0.071 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,55.000,0.067 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,55.000,0.062 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,55.000,0.178 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,55.000,0.162 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,55.000,0.086 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,55.000,0.097 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,65.000,0.097 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,65.000,0.057 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,65.000,0.057 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,65.000,0.035 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,65.000,0.071 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,65.000,0.086 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,65.000,0.052 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,65.000,0.064 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,40.000,0.064 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,40.000,0.062 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,40.000,0.104 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,40.000,0.071 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,40.000,0.106 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,40.000,0.127 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,40.000,0.087 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,40.000,0.173 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,47.000,0.173 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,47.000,0.173 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,47.000,0.070 
울산시,에멀젼(5700),0.100,0.272,전기,셰일,연암,47.000,0.064 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,47.000,0.052 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,47.000,0.053 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,47.000,0.073 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,47.000,0.113 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,80.000,0.040 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,80.000,0.039 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,80.000,0.039 
울산시,에멀젼(5700),0.250,0.375,전기,셰일,연암,80.000,0.034 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,30.000,0.302 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,30.000,0.306 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,30.000,0.225 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,30.000,0.229 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,30.000,0.681 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,30.000,0.714 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,30.000,0.630 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,30.000,0.611 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,40.000,0.211 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,40.000,0.160 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,40.000,0.171 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,40.000,0.149 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,40.000,0.513 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,40.000,0.456 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,40.000,0.451 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,40.000,0.397 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,55.000,0.148 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,55.000,0.140 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,55.000,0.130 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,55.000,0.137 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,55.000,0.332 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,55.000,0.321 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,55.000,0.289 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,55.000,0.227 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,65.000,0.073 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,65.000,0.062 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,65.000,0.059 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,65.000,0.051 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,65.000,0.144 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,65.000,0.165 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,65.000,0.146 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,65.000,0.124 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,70.000,0.064 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,70.000,0.062 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,70.000,0.062 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,70.000,0.062 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,70.000,0.071 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,70.000,0.106 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,70.000,0.127 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,70.000,0.087 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,120.000,0.057 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,120.000,0.035 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,120.000,0.035 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,120.000,0.035 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,120.000,0.071 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,120.000,0.086 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,120.000,0.052 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,120.000,0.064 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,110.000,0.070 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,110.000,0.064 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,110.000,0.064 
인천시,에멀젼(5700),0.250,0.375,전기,응회암,연암,110.000,0.064 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,110.000,0.052 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,110.000,0.053 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,110.000,0.073 
인천시,에멀젼(5700),1.000,0.363,전기,응회암,연암,110.000,0.060 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,23.000,0.144 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,23.000,0.157 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,23.000,0.086 
경상남도,에멀젼(5700),0.188,0.300,전기,편마암,연암,23.000,0.172 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,23.000,0.165 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,23.000,0.111 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,23.000,0.125 
경상남도,에멀젼(5700),0.250,0.467,전기,편마암,연암,23.000,0.079 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,35.000,0.051 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,35.000,0.051 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,35.000,0.046 
경상남도,에멀젼(5700),0.188,0.300,전기,편마암,연암,35.000,0.046 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,35.000,0.041 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,35.000,0.027 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,35.000,0.054 
경상남도,에멀젼(5700),0.250,0.467,전기,편마암,연암,35.000,0.049 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,48.000,0.035 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,48.000,0.033 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,48.000,0.025 
경상남도,에멀젼(5700),0.188,0.300,전기,편마암,연암,48.000,0.027 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,48.000,0.024 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,48.000,0.025 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,48.000,0.028 
경상남도,에멀젼(5700),0.250,0.467,전기,편마암,연암,48.000,0.035 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,62.000,0.021 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,62.000,0.021 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,62.000,0.021 
경상남도,에멀젼(5700),0.188,0.300,전기,편마암,연암,62.000,0.030 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,62.000,0.026 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,62.000,0.026 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,62.000,0.034 
경상남도,에멀젼(5700),0.250,0.467,전기,편마암,연암,62.000,0.023 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,70.000,0.021 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,70.000,0.021 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,70.000,0.021 
경상남도,에멀젼(5700),0.188,0.300,전기,편마암,연암,70.000,0.030 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,70.000,0.026 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,70.000,0.026 
경상남도,에멀젼(5700),0.250,0.375,전기,편마암,연암,70.000,0.034 
경상남도,에멀젼(5700),0.250,0.467,전기,편마암,연암,70.000,0.023 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,90.000,0.033 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,90.000,0.028 
경상남도,에멀젼(5700),0.188,0.350,전기,편마암,연암,90.000,0.023 
경상남도,에멀젼(5700),0.188,0.300,전기,편마암,연암,90.000,0.021 
경상북도,에멀젼(5700),0.560,0.314,전기,편마암,연암,25.000,1.892 
경상북도,에멀젼(5700),0.560,0.314,전기,편마암,연암,25.000,1.549 
경상북도,에멀젼(5700),0.560,0.314,전기,편마암,연암,25.000,0.940 
경상북도,에멀젼(5700),0.560,0.314,전기,편마암,연암,25.000,1.257 
경상북도,에멀젼(5700),0.320,0.327,전기,편마암,연암,25.000,0.940 
경상북도,에멀젼(5700),0.320,0.327,전기,편마암,연암,25.000,0.762 
경상북도,에멀젼(5700),0.320,0.327,전기,편마암,연암,25.000,0.506 
경상북도,에멀젼(5700),0.320,0.327,전기,편마암,연암,25.000,0.554 
경상북도,에멀젼(5700),0.560,0.314,전기,편마암,연암,35.000,0.443 
경상북도,에멀젼(5700),0.560,0.314,전기,편마암,연암,35.000,0.613 
경상북도,에멀젼(5700),0.560,0.314,전기,편마암,연암,35.000,0.476 
경상북도,에멀젼(5700),0.560,0.314,전기,편마암,연암,35.000,0.687 
경상북도,에멀젼(5700),0.320,0.327,전기,편마암,연암,35.000,0.313 
경상북도,에멀젼(5700),0.320,0.327,전기,편마암,연암,35.000,0.264 
