,,,,,,,,화약,,뇌관,,암석분류,,암석명,,심발공,
,,,,,,,,0,모든 폭약,0,모든 뇌관,0,모든 암석분류,0,모든 암석명,0,모든 심발
,,,,,,,,1,에멀젼C,1,비전기,1,변성암,1,규장암,1,Cylinder-cut
,,,,,,,,2,정밀폭약,2,전기,2,퇴적암,2,사암,2,TBM 선굴착
,,,,,,,,3,함수폭약,3,전자,3,화성암,3,석회암,3,V-CUT
,,,,,,,,,,,,,,4,섬록암,4,라인 드릴링
,,,,,,,,,,,,,,5,셰일,5,분착식 다단발파
,,,,,,,,,,,,,,6,안산암,6,선대구경
,,,,,,,,,,,,,,7,응회암,7,수직구
,,,,,,,,,,,,,,8,편마암,,
,,,,,,,,,,,,,,9,편암,,
,,,,,,,,,,,,,,10,화강반암,,
,,,,,,,,,,,,,,11, 화강암,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,K,n,s,exp,det,rot,roc,cen,,,,,,,,,
0,126.722834,-1.705791281,0.110900474,에멀젼C,비전기,모든 암석분류,편마암,V-CUT,,,,,,,,,
0,128.9867438,-1.742473635,0.079409345,에멀젼C,비전기,모든 암석분류,편암,V-CUT,,,,,,,,,
0,101.7795624,-1.749329851,0.040407787,에멀젼C,비전기,모든 암석분류,화강반암,V-CUT,,,,,,,,,
0,83.46073405,-1.630015797,0.131943005,에멀젼C,비전기,모든 암석분류,화강암,V-CUT,,,,,,,,,
0,140.3601317,-1.793559685,0.117524366,에멀젼C,비전기,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,61.11433617,-1.539840892,0.08232109,에멀젼C,비전기,변성암,모든 암종,라인 드릴링,,,,,,,,,
0,119.0694414,-1.667648758,0.030959064,에멀젼C,비전기,퇴적암,모든 암종,라인 드릴링,,,,,,,,,
0,127.0680228,-1.681665959,0.144113068,에멀젼C,비전기,화성암,모든 암종,라인 드릴링,,,,,,,,,
0,140.3601317,-1.793559685,0.117524366,에멀젼C,비전기,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,261.2251779,-1.764803786,0.087459846,에멀젼C,비전기,모든 암석분류,규장암,라인 드릴링,,,,,,,,,
0,205.5471565,-1.811697441,0.094631719,에멀젼C,비전기,모든 암석분류,사암,라인 드릴링,,,,,,,,,
0,202.4328821,-1.900476115,0.088318448,에멀젼C,비전기,모든 암석분류,석회암,라인 드릴링,,,,,,,,,
0,221.6727883,-1.949528646,0.064458363,에멀젼C,비전기,모든 암석분류,섬록암,라인 드릴링,,,,,,,,,
0,244.9033223,-1.938111747,0.027303067,에멀젼C,비전기,모든 암석분류,셰일,라인 드릴링,,,,,,,,,
0,242.1803159,-1.837769249,0.035532669,에멀젼C,비전기,모든 암석분류,안산암,라인 드릴링,,,,,,,,,
0,73.17022667,-1.518008356,0.13121913,에멀젼C,비전기,모든 암석분류,응회암,라인 드릴링,,,,,,,,,
0,65.23233621,-1.510445798,0.123670474,에멀젼C,비전기,모든 암석분류,편마암,라인 드릴링,,,,,,,,,
0,78.37793616,-1.767558763,0.029205279,에멀젼C,비전기,모든 암석분류,편암,라인 드릴링,,,,,,,,,
0,50.29793107,-1.769784021,0.025607434,에멀젼C,비전기,모든 암석분류,화강반암,라인 드릴링,,,,,,,,,
0,9.957176407,-1.595655813,0.160961872,에멀젼C,비전기,모든 암석분류,화강암,라인 드릴링,,,,,,,,,
0,133.0710046,-1.687378645,0.113012703,에멀젼C,비전기,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,51.02437024,-1.507973029,0.072506799,에멀젼C,비전기,변성암,모든 암종,분착식 다단발파,,,,,,,,,
0,106.3112342,-1.636571826,0.05610491,에멀젼C,비전기,퇴적암,모든 암종,분착식 다단발파,,,,,,,,,
0,106.0171104,-1.668457516,0.108437018,에멀젼C,비전기,화성암,모든 암종,분착식 다단발파,,,,,,,,,
0,133.0710046,-1.687378645,0.113012703,에멀젼C,비전기,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,206.5004069,-1.661731391,0.094692387,에멀젼C,비전기,모든 암석분류,규장암,분착식 다단발파,,,,,,,,,
0,211.6311272,-1.741249828,0.08883516,에멀젼C,비전기,모든 암석분류,사암,분착식 다단발파,,,,,,,,,
0,253.9282911,-1.889727538,0.055527806,에멀젼C,비전기,모든 암석분류,석회암,분착식 다단발파,,,,,,,,,
0,306.2445925,-2.033785535,0.029392442,에멀젼C,비전기,모든 암석분류,섬록암,분착식 다단발파,,,,,,,,,
0,320.4794457,-2.052685823,0.025064735,에멀젼C,비전기,모든 암석분류,셰일,분착식 다단발파,,,,,,,,,
0,292.4693336,-1.940013609,0.046020931,에멀젼C,비전기,모든 암석분류,안산암,분착식 다단발파,,,,,,,,,
0,96.12396272,-1.533080527,0.152148277,에멀젼C,비전기,모든 암석분류,응회암,분착식 다단발파,,,,,,,,,
0,41.8935851,-1.414825489,0.142556902,에멀젼C,비전기,모든 암석분류,편마암,분착식 다단발파,,,,,,,,,
0,36.28370986,-1.423849057,0.127788757,에멀젼C,비전기,모든 암석분류,편암,분착식 다단발파,,,,,,,,,
0,33.1172115,-1.581421983,0.085117132,에멀젼C,비전기,모든 암석분류,화강반암,분착식 다단발파,,,,,,,,,
0,14.27284716,-1.542997748,0.164715978,에멀젼C,비전기,모든 암석분류,화강암,분착식 다단발파,,,,,,,,,
0,31.69267419,-1.314563687,0.145084911,에멀젼C,비전기,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,30.9486051,-1.245719047,0.081033498,에멀젼C,비전기,변성암,모든 암종,선대구경,,,,,,,,,
0,86.33651159,-1.403894448,0.119125669,에멀젼C,비전기,퇴적암,모든 암종,선대구경,,,,,,,,,
0,67.27867827,-1.466743277,0.124787358,에멀젼C,비전기,화성암,모든 암종,선대구경,,,,,,,,,
0,31.69267419,-1.314563687,0.145084911,에멀젼C,비전기,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,175.3099981,-1.51971134,0.109295158,에멀젼C,비전기,모든 암석분류,규장암,선대구경,,,,,,,,,
0,246.3971006,-1.705950689,0.095413395,에멀젼C,비전기,모든 암석분류,사암,선대구경,,,,,,,,,
0,309.6585295,-1.9018236,0.062171815,에멀젼C,비전기,모든 암석분류,석회암,선대구경,,,,,,,,,
0,360.7507083,-2.045836477,0.037160617,에멀젼C,비전기,모든 암석분류,섬록암,선대구경,,,,,,,,,
0,365.7610696,-2.060740614,0.014786863,에멀젼C,비전기,모든 암석분류,셰일,선대구경,,,,,,,,,
0,347.1867872,-1.996965036,0.033050986,에멀젼C,비전기,모든 암석분류,안산암,선대구경,,,,,,,,,
0,152.0582123,-1.605896697,0.11095802,에멀젼C,비전기,모든 암석분류,응회암,선대구경,,,,,,,,,
0,56.55396163,-1.401890398,0.116362027,에멀젼C,비전기,모든 암석분류,편마암,선대구경,,,,,,,,,
0,54.62709382,-1.328016319,0.105186811,에멀젼C,비전기,모든 암석분류,편암,선대구경,,,,,,,,,
0,50.56056429,-1.372538209,0.070244758,에멀젼C,비전기,모든 암석분류,화강반암,선대구경,,,,,,,,,
0,46.40951622,-1.483100826,0.095793862,에멀젼C,비전기,모든 암석분류,화강암,선대구경,,,,,,,,,
0,91.01947994,-1.30240174,0.10076382,에멀젼C,비전기,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,53.84637331,-1.110371565,0.278164309,에멀젼C,비전기,변성암,모든 암종,수직구,,,,,,,,,
0,53.38764529,-1.105557342,0.295675131,에멀젼C,비전기,퇴적암,모든 암종,수직구,,,,,,,,,
0,55.05434051,-1.064629304,0.287137529,에멀젼C,비전기,화성암,모든 암종,수직구,,,,,,,,,
0,91.01947994,-1.30240174,0.10076382,에멀젼C,비전기,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,187.5244057,-1.458527971,0.12905532,에멀젼C,비전기,모든 암석분류,규장암,수직구,,,,,,,,,
0,234.5899965,-1.589116656,0.190031503,에멀젼C,비전기,모든 암석분류,사암,수직구,,,,,,,,,
0,262.012027,-1.697199596,0.251763301,에멀젼C,비전기,모든 암석분류,석회암,수직구,,,,,,,,,
0,292.4187386,-1.76784414,0.295320189,에멀젼C,비전기,모든 암석분류,섬록암,수직구,,,,,,,,,
0,304.2050517,-1.76993778,0.302383205,에멀젼C,비전기,모든 암석분류,셰일,수직구,,,,,,,,,
0,301.3236618,-1.752169303,0.299731567,에멀젼C,비전기,모든 암석분류,안산암,수직구,,,,,,,,,
0,159.3373309,-1.463967611,0.341276893,에멀젼C,비전기,모든 암석분류,응회암,수직구,,,,,,,,,
0,60.78023406,-1.219397439,0.356090048,에멀젼C,비전기,모든 암석분류,편마암,수직구,,,,,,,,,
0,60.943267,-1.095354019,0.298618611,에멀젼C,비전기,모든 암석분류,편암,수직구,,,,,,,,,
0,83.47923026,-1.183655423,0.183483086,에멀젼C,비전기,모든 암석분류,화강반암,수직구,,,,,,,,,
0,103.60395,-1.341374817,0.093100006,에멀젼C,비전기,모든 암석분류,화강암,수직구,,,,,,,,,
0,15.13985565,-1.118458535,0.258057156,에멀젼C,전기,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,4.026032114,-0.679890785,0.678402762,에멀젼C,전기,변성암,모든 암종,모든 심발,,,,,,,,,
0,183.9448784,-1.738108776,0.076428641,에멀젼C,전기,퇴적암,모든 암종,모든 심발,,,,,,,,,
0,16.95302294,-1.141777123,0.248250083,에멀젼C,전기,화성암,모든 암종,모든 심발,,,,,,,,,
0,15.13985565,-1.118458535,0.258057156,에멀젼C,전기,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,84.94824555,-1.189584051,0.240789154,에멀젼C,전기,모든 암석분류,규장암,모든 심발,,,,,,,,,
0,88.34382453,-1.332281776,0.216139691,에멀젼C,전기,모든 암석분류,사암,모든 심발,,,,,,,,,
0,38.4200677,-1.440225081,0.231097855,에멀젼C,전기,모든 암석분류,석회암,모든 심발,,,,,,,,,
0,146.7626205,-1.612305533,0.157586848,에멀젼C,전기,모든 암석분류,섬록암,모든 심발,,,,,,,,,
0,180.0092692,-1.727015961,0.076797903,에멀젼C,전기,모든 암석분류,셰일,모든 심발,,,,,,,,,
0,158.6623807,-1.685808119,0.078736234,에멀젼C,전기,모든 암석분류,안산암,모든 심발,,,,,,,,,
0,50.7520696,-0.98936491,0.732666073,에멀젼C,전기,모든 암석분류,응회암,모든 심발,,,,,,,,,
0,2.374598338,-0.406770501,1.426721805,에멀젼C,전기,모든 암석분류,편마암,모든 심발,,,,,,,,,
0,24.98935708,-1.200342859,0.124707688,에멀젼C,전기,모든 암석분류,편암,모든 심발,,,,,,,,,
0,16.76220421,-1.092956412,0.242441953,에멀젼C,전기,모든 암석분류,화강반암,모든 심발,,,,,,,,,
0,6.709161577,-0.999635874,0.354653212,에멀젼C,전기,모든 암석분류,화강암,모든 심발,,,,,,,,,
0,21.53834018,-1.259511031,0.18684776,에멀젼C,전기,모든 암석분류,모든 암종,Cylinder-cut,,,,,,,,,
0,16.74790122,-1.421238982,0.161668836,에멀젼C,전기,변성암,모든 암종,Cylinder-cut,,,,,,,,,
0,154.3757214,-1.90763145,0.010170053,에멀젼C,전기,퇴적암,모든 암종,Cylinder-cut,,,,,,,,,
0,43.79580052,-1.40570901,0.138906086,에멀젼C,전기,화성암,모든 암종,Cylinder-cut,,,,,,,,,
0,21.53834018,-1.259511031,0.18684776,에멀젼C,전기,모든 암석분류,모든 암종,Cylinder-cut,,,,,,,,,
0,95.57308544,-1.426040838,0.174395048,에멀젼C,전기,모든 암석분류,규장암,Cylinder-cut,,,,,,,,,
0,116.8862348,-1.541310758,0.154591755,에멀젼C,전기,모든 암석분류,사암,Cylinder-cut,,,,,,,,,
0,202.7485617,-1.757025211,0.133674285,에멀젼C,전기,모든 암석분류,석회암,Cylinder-cut,,,,,,,,,
0,371.9011095,-1.915778504,0.103063605,에멀젼C,전기,모든 암석분류,섬록암,Cylinder-cut,,,,,,,,,
0,525.3002168,-1.998317216,0.058625371,에멀젼C,전기,모든 암석분류,셰일,Cylinder-cut,,,,,,,,,
0,613.9483377,-1.939695061,0.055739236,에멀젼C,전기,모든 암석분류,안산암,Cylinder-cut,,,,,,,,,
0,295.7061604,-1.798245764,0.062646384,에멀젼C,전기,모든 암석분류,응회암,Cylinder-cut,,,,,,,,,
0,82.62531748,-1.90891179,0.106239779,에멀젼C,전기,모든 암석분류,편마암,Cylinder-cut,,,,,,,,,
0,40.45640135,-1.728243584,-0.124058765,에멀젼C,전기,모든 암석분류,편암,Cylinder-cut,,,,,,,,,
0,12.33240902,-1.456205259,0.019110079,에멀젼C,전기,모든 암석분류,화강반암,Cylinder-cut,,,,,,,,,
0,22.41355538,-1.296347219,0.156824301,에멀젼C,전기,모든 암석분류,화강암,Cylinder-cut,,,,,,,,,
0,12.05395219,-1.009419988,0.511405929,에멀젼C,전기,모든 암석분류,모든 암종,TBM 선굴착,,,,,,,,,
0,-28.46043826,-0.913108035,0.576491499,에멀젼C,전기,변성암,모든 암종,TBM 선굴착,,,,,,,,,
0,125.6635276,-1.611242433,0.293000393,에멀젼C,전기,퇴적암,모든 암종,TBM 선굴착,,,,,,,,,
0,14.37397265,-1.032474804,0.489986036,에멀젼C,전기,화성암,모든 암종,TBM 선굴착,,,,,,,,,
0,12.05395219,-1.009419988,0.511405929,에멀젼C,전기,모든 암석분류,모든 암종,TBM 선굴착,,,,,,,,,
0,50.06656261,-1.179639384,0.399216603,에멀젼C,전기,모든 암석분류,규장암,TBM 선굴착,,,,,,,,,
0,73.26652767,-1.325984174,0.284224919,에멀젼C,전기,모든 암석분류,사암,TBM 선굴착,,,,,,,,,
0,137.7785332,-1.511027812,0.236014533,에멀젼C,전기,모든 암석분류,석회암,TBM 선굴착,,,,,,,,,
0,309.0132358,-1.701536512,0.200795716,에멀젼C,전기,모든 암석분류,섬록암,TBM 선굴착,,,,,,,,,
0,354.4339821,-1.778934741,0.164798864,에멀젼C,전기,모든 암석분류,셰일,TBM 선굴착,,,,,,,,,
0,305.8242761,-1.722391912,0.151737901,에멀젼C,전기,모든 암석분류,안산암,TBM 선굴착,,,,,,,,,
0,108.0956526,-1.289119128,0.390145146,에멀젼C,전기,모든 암석분류,응회암,TBM 선굴착,,,,,,,,,
0,62.44237204,-1.287493977,0.589507611,에멀젼C,전기,모든 암석분류,편마암,TBM 선굴착,,,,,,,,,
0,63.51861713,-1.388729556,0.192192596,에멀젼C,전기,모든 암석분류,편암,TBM 선굴착,,,,,,,,,
0,25.60522913,-1.121967951,0.356899356,에멀젼C,전기,모든 암석분류,화강반암,TBM 선굴착,,,,,,,,,
0,10.61125735,-1.005234235,0.507433504,에멀젼C,전기,모든 암석분류,화강암,TBM 선굴착,,,,,,,,,
0,13.06986113,-1.090415277,0.228509634,에멀젼C,전기,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,3.540462938,-0.767781302,0.498261369,에멀젼C,전기,변성암,모든 암종,V-CUT,,,,,,,,,
0,183.1457354,-1.725166127,0.07405547,에멀젼C,전기,퇴적암,모든 암종,V-CUT,,,,,,,,,
0,18.97869846,-1.143963865,0.179717962,에멀젼C,전기,화성암,모든 암종,V-CUT,,,,,,,,,
0,13.06986113,-1.090415277,0.228509634,에멀젼C,전기,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,63.09813949,-1.172217377,0.216115212,에멀젼C,전기,모든 암석분류,규장암,V-CUT,,,,,,,,,
0,106.6825407,-1.356593303,0.165046875,에멀젼C,전기,모든 암석분류,사암,V-CUT,,,,,,,,,
0,180.0319034,-1.539627814,0.132754522,에멀젼C,전기,모든 암석분류,석회암,V-CUT,,,,,,,,,
0,182.8896823,-1.676590789,0.108213741,에멀젼C,전기,모든 암석분류,섬록암,V-CUT,,,,,,,,,
0,133.6896829,-1.670382129,0.084279257,에멀젼C,전기,모든 암석분류,셰일,V-CUT,,,,,,,,,
0,90.6119183,-1.550462203,0.081443258,에멀젼C,전기,모든 암석분류,안산암,V-CUT,,,,,,,,,
0,-30.16269743,-0.935854952,0.423285374,에멀젼C,전기,모든 암석분류,응회암,V-CUT,,,,,,,,,
0,1.184754102,-0.634348394,0.774713599,에멀젼C,전기,모든 암석분류,편마암,V-CUT,,,,,,,,,
0,25.89503527,-1.187423953,0.11842827,에멀젼C,전기,모든 암석분류,편암,V-CUT,,,,,,,,,
0,4.927259049,-0.936955844,0.232323166,에멀젼C,전기,모든 암석분류,화강반암,V-CUT,,,,,,,,,
0,1.632211141,-0.784309176,0.372974191,에멀젼C,전기,모든 암석분류,화강암,V-CUT,,,,,,,,,
0,69.26432475,-1.40862515,0.178640993,에멀젼C,전기,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,47.59930977,-0.928481424,0.229100666,에멀젼C,전기,변성암,모든 암종,라인 드릴링,,,,,,,,,
0,178.5187349,-1.594271453,0.060485482,에멀젼C,전기,퇴적암,모든 암종,라인 드릴링,,,,,,,,,
0,73.02708613,-1.416461633,0.175290236,에멀젼C,전기,화성암,모든 암종,라인 드릴링,,,,,,,,,
0,69.26432475,-1.40862515,0.178640993,에멀젼C,전기,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,161.3666605,-1.50325897,0.180369778,에멀젼C,전기,모든 암석분류,규장암,라인 드릴링,,,,,,,,,
0,188.4385072,-1.622276081,0.120236672,에멀젼C,전기,모든 암석분류,사암,라인 드릴링,,,,,,,,,
0,215.8257018,-1.725828571,0.091261042,에멀젼C,전기,모든 암석분류,석회암,라인 드릴링,,,,,,,,,
0,230.5934706,-1.800618406,0.057217717,에멀젼C,전기,모든 암석분류,섬록암,라인 드릴링,,,,,,,,,
0,215.8154353,-1.78421795,0.020888333,에멀젼C,전기,모든 암석분류,셰일,라인 드릴링,,,,,,,,,
0,170.4145399,-1.643345247,0.035277057,에멀젼C,전기,모든 암석분류,안산암,라인 드릴링,,,,,,,,,
0,10.06363327,-0.965133545,0.264793807,에멀젼C,전기,모든 암석분류,응회암,라인 드릴링,,,,,,,,,
0,-7.167964688,-0.673134122,0.298540098,에멀젼C,전기,모든 암석분류,편마암,라인 드릴링,,,,,,,,,
0,-16.99156498,-0.924936508,0.061367109,에멀젼C,전기,모든 암석분류,편암,라인 드릴링,,,,,,,,,
0,-9.184332199,-0.950177151,0.119988449,에멀젼C,전기,모든 암석분류,화강반암,라인 드릴링,,,,,,,,,
0,-0.055827981,-0.834822526,0.223131264,에멀젼C,전기,모든 암석분류,화강암,라인 드릴링,,,,,,,,,
0,205.4934466,-1.755765217,0.086435822,에멀젼C,전기,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,49.53289132,-0.976497613,0.070723646,에멀젼C,전기,변성암,모든 암종,분착식 다단발파,,,,,,,,,
0,173.3930834,-1.542288581,0.065367797,에멀젼C,전기,퇴적암,모든 암종,분착식 다단발파,,,,,,,,,
0,280.7653917,-1.807248794,0.135307647,에멀젼C,전기,화성암,모든 암종,분착식 다단발파,,,,,,,,,
0,205.4934466,-1.755765217,0.086435822,에멀젼C,전기,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,228.125227,-1.74357361,0.119246942,에멀젼C,전기,모든 암석분류,규장암,분착식 다단발파,,,,,,,,,
0,234.2105801,-1.749618854,0.120646889,에멀젼C,전기,모든 암석분류,사암,분착식 다단발파,,,,,,,,,
0,257.2835231,-1.800373034,0.087378881,에멀젼C,전기,모든 암석분류,석회암,분착식 다단발파,,,,,,,,,
0,289.3366459,-1.877944108,0.057707328,에멀젼C,전기,모든 암석분류,섬록암,분착식 다단발파,,,,,,,,,
0,306.6236956,-1.87629613,0.022818813,에멀젼C,전기,모든 암석분류,셰일,분착식 다단발파,,,,,,,,,
0,308.2294464,-1.80449962,-0.00602529,에멀젼C,전기,모든 암석분류,안산암,분착식 다단발파,,,,,,,,,
0,73.10942973,-1.01901095,0.109086456,에멀젼C,전기,모든 암석분류,응회암,분착식 다단발파,,,,,,,,,
0,-4.426936664,-0.610238112,0.051648554,에멀젼C,전기,모든 암석분류,편마암,분착식 다단발파,,,,,,,,,
0,-13.10006282,-0.832846572,0.002541324,에멀젼C,전기,모든 암석분류,편암,분착식 다단발파,,,,,,,,,
0,-4.700435368,-0.920009142,0.086041603,에멀젼C,전기,모든 암석분류,화강반암,분착식 다단발파,,,,,,,,,
0,12.27476389,-0.913483422,0.197459396,에멀젼C,전기,모든 암석분류,화강암,분착식 다단발파,,,,,,,,,
0,221.731014,-1.766334728,0.085129361,에멀젼C,전기,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,2.259285047,-0.664228201,0.07967587,에멀젼C,전기,변성암,모든 암종,선대구경,,,,,,,,,
0,132.3787102,-1.173636931,0.142312076,에멀젼C,전기,퇴적암,모든 암종,선대구경,,,,,,,,,
0,370.7361895,-1.886244194,0.067800293,에멀젼C,전기,화성암,모든 암종,선대구경,,,,,,,,,
0,221.731014,-1.766334728,0.085129361,에멀젼C,전기,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,227.5878509,-1.70670612,0.112926271,에멀젼C,전기,모든 암석분류,규장암,선대구경,,,,,,,,,
0,264.1249627,-1.720173868,0.110032344,에멀젼C,전기,모든 암석분류,사암,선대구경,,,,,,,,,
0,308.7096105,-1.802890044,0.105858277,에멀젼C,전기,모든 암석분류,석회암,선대구경,,,,,,,,,
0,362.3436859,-1.921284678,0.086970411,에멀젼C,전기,모든 암석분류,섬록암,선대구경,,,,,,,,,
0,384.1745539,-1.954675351,0.068800947,에멀젼C,전기,모든 암석분류,셰일,선대구경,,,,,,,,,
0,375.0687069,-1.871966505,0.067450452,에멀젼C,전기,모든 암석분류,안산암,선대구경,,,,,,,,,
0,150.5702031,-1.182378939,0.136356941,에멀젼C,전기,모든 암석분류,응회암,선대구경,,,,,,,,,
0,-0.620054415,-0.59586209,0.065713206,에멀젼C,전기,모든 암석분류,편마암,선대구경,,,,,,,,,
0,2.165472328,-0.740928258,0.046189739,에멀젼C,전기,모든 암석분류,편암,선대구경,,,,,,,,,
0,2.347950715,-0.849654402,0.117069968,에멀젼C,전기,모든 암석분류,화강반암,선대구경,,,,,,,,,
0,19.26763371,-0.898019029,0.206633591,에멀젼C,전기,모든 암석분류,화강암,선대구경,,,,,,,,,
0,6.953630362,-0.954996947,0.300872718,에멀젼C,전기,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,-10.5339654,-0.636811886,0.452917289,에멀젼C,전기,변성암,모든 암종,수직구,,,,,,,,,
0,-23.67593891,-0.679125047,0.420780443,에멀젼C,전기,퇴적암,모든 암종,수직구,,,,,,,,,
0,6.897524283,-0.970142982,0.287547035,에멀젼C,전기,화성암,모든 암종,수직구,,,,,,,,,
0,6.953630362,-0.954996947,0.300872718,에멀젼C,전기,모든 암석분류,모든 암종,수직구,,,,,,,,,
